index,category,command_kor,command_eng,gt,connected_devices,gt_converted,profile,output_joicode,output_name,output_cron,output_period,output_code,output_model_label,output_request_model,output_selected_model,output_translated_sentence,output_generation_error,output_response_time,output_prompt_tokens,output_completion_tokens,output_total_tokens,det_row_no,det_dataset_index,det_command,det_pass,det_sdet,det_script_similarity,det_fatal_reasons,det_predicted_services,det_reference_script,det_predicted_script
12,5,조명 밝기를 30으로 설정했다가 10분 뒤에 80으로 올려줘.,"Set the light brightness to 30, then increase it to 80 after 10 minutes.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Light).MoveToBrightness(30, 0)\n\ndelay(10 MIN)\n\n(#Light).MoveToBrightness(80, 0)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Light).Light_MoveToBrightness(30, 0)\n\ndelay(10 MIN)\n\n(#Light).Light_MoveToBrightness(80, 0)""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
13,5,로봇 청소기를 자동 모드로 시작하고 30분 뒤에 수동 모드로 바꿔줘.,Start the robot vacuum cleaner in auto mode and switch to manual mode after 30 minutes.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#RobotVacuumCleaner).SetRobotVacuumCleanerModeMode(\""auto\"")\n\ndelay(30 MIN)\n\n(#RobotVacuumCleaner).SetRobotVacuumCleanerModeMode(\""manual\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#RobotVacuumCleaner).RobotVacuumCleaner_SetRobotVacuumCleanerModeMode(\""auto\"")\n\ndelay(30 MIN)\n\n(#RobotVacuumCleaner).RobotVacuumCleaner_SetRobotVacuumCleanerModeMode(\""manual\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
14,5,스피커 볼륨을 20으로 설정하고 10분 뒤에 40으로 높여줘.,Set the speaker volume to 20 and increase it to 40 after 10 minutes.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Speaker).SetVolume(20)\n\ndelay(10 MIN)\n\n(#Speaker).SetVolume(40)""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Speaker).Speaker_SetVolume(20)\n\ndelay(10 MIN)\n\n(#Speaker).Speaker_SetVolume(40)""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
15,5,제습기를 건조 모드로 작동시키고 1시간 뒤에 리프레쉬 모드로 바꿔줘.,Start the dehumidifier in drying mode and change to refreshing mode after 1 hour.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Dehumidifier).SetDehumidifierMode(\""drying\"")\n\ndelay(1 HOUR)\n\n(#Dehumidifier).SetDehumidifierMode(\""refreshing\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Dehumidifier).Dehumidifier_SetDehumidifierMode(\""drying\"")\n\ndelay(1 HOUR)\n\n(#Dehumidifier).Dehumidifier_SetDehumidifierMode(\""refreshing\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
16,5,거실의 모든 전등을 켜고 1시간 뒤에 꺼줘.,Turn on all lights in the living room and turn them off after 1 hour.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#LivingRoom #Light).On()\n\ndelay(1 HOUR)\n\nall(#LivingRoom #Light).Off()""}","{'LivingRoom_Light_1': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Light', 'Switch']}, 'LivingRoom_Light_2': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Light', 'Switch']}, 'Kitchen_Light': {'category': ['Light', 'Switch'], 'tags': ['Kitchen', 'Light', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#LivingRoom #Light).Switch_On()\n\ndelay(1 HOUR)\n\nall(#LivingRoom #Light).Switch_Off()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
17,5,집안의 재실 센서가 하나라도 감지되면 10초 뒤에 모든 긴급 사이렌을 울려줘.,"When any presence sensor in the house detects presence, sound all emergency sirens after 10 seconds.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#House #PresenceSensor).Presence ==| true)\n\ndelay(10 SEC)\n\nall(#Siren).SetSirenMode(\""emergency\"")""}","{'House_Presence_1': {'category': 'PresenceSensor', 'tags': ['House', 'PresenceSensor']}, 'House_Presence_2': {'category': 'PresenceSensor', 'tags': ['House', 'PresenceSensor']}, 'Main_Siren': {'category': 'Siren', 'tags': ['House', 'Siren']}, 'Sub_Siren': {'category': 'Siren', 'tags': ['House', 'Siren']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#House #PresenceSensor).PresenceSensor_Presence ==| true)\n\ndelay(10 SEC)\n\nall(#Siren).Siren_SetSirenMode(\""emergency\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
18,5,주방의 모든 벨브를 열고 5분 뒤에 다시 잠궈줘.,Open all valves in the kitchen and close them again after 5 minutes.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Kitchen #Valve).Open()\n\ndelay(5 MIN)\n\nall(#Kitchen #Valve).Close()""}","{'Kitchen_Valve_Gas': {'category': 'Valve', 'tags': ['Kitchen', 'Valve']}, 'Kitchen_Valve_Water': {'category': 'Valve', 'tags': ['Kitchen', 'Valve']}, 'Garden_Valve': {'category': 'Valve', 'tags': ['Garden', 'Valve']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Kitchen #Valve).Valve_Open()\n\ndelay(5 MIN)\n\nall(#Kitchen #Valve).Valve_Close()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
19,5,안방의 모든 블라인드를 닫고 2시간 뒤에 다시 열어줘.,Close all blinds in the bedroom and open them again after 2 hours.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Bedroom #Blind).DownOrClose()\n\ndelay(2 HOUR)\n\nall(#Bedroom #Blind).UpOrOpen()""}","{'Bedroom_Blind': {'category': 'WindowCovering', 'tags': ['Bedroom', 'Bllind', 'WindowCovering']}, 'Bedroom_Curtain': {'category': 'WindowCovering', 'tags': ['Bedroom', 'Curtain', 'WindowCovering']}, 'LivingRoom_Blind': {'category': 'WindowCovering', 'tags': ['LivingRoom', 'Blind', 'WindowCovering']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Bedroom #Blind).WindowCovering_DownOrClose()\n\ndelay(2 HOUR)\n\nall(#Bedroom #Blind).WindowCovering_UpOrOpen()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
20,5,복도의 조명이 하나라도 켜지면 5분 뒤에 거실의 모든 조명을 꺼줘.,"When any light in the hallway is turned on, turn off all lights in the living room after 5 minutes.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#Hallway #Light).Switch ==| true)\n\ndelay(5 MIN)\n\nall(#LivingRoom #Light).Off()""}","{'Hallway_Light': {'category': ['Light', 'Switch'], 'tags': ['Hallway', 'Light', 'Switch']}, 'LivingRoom_Light_1': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Light', 'Switch']}, 'LivingRoom_Light_2': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Light', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#Hallway #Light).Switch_Switch ==| true)\n\ndelay(5 MIN)\n\nall(#LivingRoom #Light).Switch_Off()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
21,5,연구실의 모든 제습기를 켜고 4시간 뒤에 꺼줘.,Turn on all dehumidifiers in the lab and turn them off after 4 hours.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Lab #Dehumidifier).On()\n\ndelay(4 HOUR)\n\nall(#Lab #Dehumidifier).Off()""}","{'Lab_Dehumidifier_1': {'category': ['Dehumidifier', 'Switch'], 'tags': ['Lab', 'Dehumidifier', 'Switch']}, 'Lab_Dehumidifier_2': {'category': ['Dehumidifier', 'Switch'], 'tags': ['Lab', 'Dehumidifier', 'Switch']}, 'Office_Dehumidifier': {'category': ['Dehumidifier', 'Switch'], 'tags': ['Office', 'Dehumidifier', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Lab #Dehumidifier).Switch_On()\n\ndelay(4 HOUR)\n\nall(#Lab #Dehumidifier).Switch_Off()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
22,5,사무실의 공기청정기가 하나라도 수면모드로 바뀌면 10분 뒤에 조명을 꺼줘.,"When any air purifier in the office switches to sleep mode, turn off the light after 10 minutes.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#Office #AirPurifier).AirPurifierMode ==| \""sleep\"")\n\ndelay(10 MIN)\n\n(#Office #Light).Off()""}","{'Office_AP_1': {'category': 'AirPurifier', 'tags': ['Office', 'AirPurifier']}, 'Office_AP_2': {'category': 'AirPurifier', 'tags': ['Office', 'AirPurifier']}, 'Office_Light': {'category': ['Light', 'Switch'], 'tags': ['Office', 'Light', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#Office #AirPurifier).AirPurifier_AirPurifierMode ==| \""sleep\"")\n\ndelay(10 MIN)\n\n(#Office #Light).Switch_Off()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
23,5,창고의 모든 도어락을 잠그고 1분 뒤에 긴급 사이렌을 울려줘.,Lock all warehouse door locks and sound the emergency siren 1 minute later.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Warehouse #DoorLock).Lock()\n\ndelay(1 MIN)\n\n(#Siren).SetSirenMode(\""emergency\"")""}","{'Warehouse_Lock_1': {'category': 'DoorLock', 'tags': ['Warehouse', 'DoorLock']}, 'Warehouse_Lock_2': {'category': 'DoorLock', 'tags': ['Warehouse', 'DoorLock']}, 'Warehouse_Siren': {'category': 'Siren', 'tags': ['Warehouse', 'Siren']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Warehouse #DoorLock).DoorLock_Lock()\n\ndelay(1 MIN)\n\n(#Siren).Siren_SetSirenMode(\""emergency\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
24,5,테라스의 어느 조도 센서라도 100 럭스 이상이 되면 5초 뒤에 모든 블라인드를 올려줘.,"When any illuminance sensor on the terrace reaches 100 lux or higher, raise all blinds after 5 seconds.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#Terrace #LightSensor).Brightness >=| 100)\n\ndelay(5 SEC)\n\nall(#Terrace #Blind).UpOrOpen()""}","{'Terrace_Sensor_1': {'category': 'LightSensor', 'tags': ['Terrace', 'LightSensor']}, 'Terrace_Sensor_2': {'category': 'LightSensor', 'tags': ['Terrace', 'LightSensor']}, 'Terrace_Blind_1': {'category': 'WindowCovering', 'tags': ['Terrace', 'WindowCovering', 'Blind']}, 'Terrace_Blind_2': {'category': 'WindowCovering', 'tags': ['Terrace', 'WindowCovering', 'Blind']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#Terrace #LightSensor).LightSensor_Brightness >=| 100)\n\ndelay(5 SEC)\n\nall(#Terrace #Blind).WindowCovering_UpOrOpen()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
25,5,데이터 센터의 어느 온도 센서라도 30도 이상이 되면 1분 뒤에 모든 에어컨을 냉방 모드로 작동시켜줘.,"When any temperature sensor in the data center reaches 30 degrees or higher, set all air conditioners to cool mode after 1 minute.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#DataCenter #TemperatureSensor).Temperature >=| 30)\n\ndelay(1 MIN)\n\nall(#DataCenter #AirConditioner).SetAirConditionerMode(\""cool\"")""}","{'DC_Temp_1': {'category': 'TemperatureSensor', 'tags': ['DataCenter', 'TemperatureSensor']}, 'DC_Temp_2': {'category': 'TemperatureSensor', 'tags': ['DataCenter', 'TemperatureSensor']}, 'DC_AC_1': {'category': 'AirConditioner', 'tags': ['DataCenter', 'AirConditioner']}, 'DC_AC_2': {'category': 'AirConditioner', 'tags': ['DataCenter', 'AirConditioner']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#DataCenter #TemperatureSensor).TemperatureSensor_Temperature >=| 30)\n\ndelay(1 MIN)\n\nall(#DataCenter #AirConditioner).AirConditioner_SetAirConditionerMode(\""cool\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
26,5,주방 조명을 켜고 10초 뒤에 주방 제습기를 켜줘.,Turn on the kitchen light and turn on the kitchen dehumidifier 10 seconds later.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Kitchen #Light).On()\n\ndelay(10 SEC)\n\n(#Kitchen #Dehumidifier).On()""}","{'Kitchen_Light': {'category': ['Light', 'Switch'], 'tags': ['Kitchen', 'Light', 'Switch']}, 'Kitchen_Dehumidifier': {'category': 'Switch', 'tags': ['Kitchen', 'Dehumidifier', 'Switch']}, 'LivingRoom_Light': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Light', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Kitchen #Light).Switch_On()\n\ndelay(10 SEC)\n\n(#Kitchen #Dehumidifier).Switch_On()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
27,5,서재 공기청정기를 강풍으로 틀고 2시간 뒤에 꺼줘.,Set the study air purifier to high and turn it off after 2 hours.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Study #AirPurifier).SetAirPurifierMode(\""high\"")\n\ndelay(2 HOUR)\n\n(#Study #AirPurifier).Off()""}","{'Study_AP': {'category': 'AirPurifier', 'tags': ['Study', 'AirPurifier']}, 'Bedroom_AP': {'category': 'AirPurifier', 'tags': ['Bedroom', 'AirPurifier']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Study #AirPurifier).AirPurifier_SetAirPurifierMode(\""high\"")\n\ndelay(2 HOUR)\n\n(#Study #AirPurifier).Switch_Off()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
28,5,욕실 조명을 끄고 5분 뒤에 켜줘.,Turn off the bathroom light and turn on after 5 minutes.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Bathroom #Light).Off()\n\ndelay(5 MIN)\n\n(#Bathroom #Light).On()""}","{'Bathroom_Light': {'category': ['Light', 'Switch'], 'tags': ['Bathroom', 'Light', 'Switch']}, 'Bathroom_Dehumidifer': {'category': ['Dehumidifier', 'Switch'], 'tags': ['Bathroom', 'Dehumidifier', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Bathroom #Light).Switch_Off()\n\ndelay(5 MIN)\n\n(#Bathroom #Light).Switch_On()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
29,5,회의실 문을 닫고 3초 뒤에 회의실 카메라로 촬영해줘.,Close the meeting room door. After 3 seconds take a picture with the meeting room camera.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#MeetingRoom #Door).Close()\n\ndelay(3 SEC)\n\n(#MeetingRoom #Camera).CaptureImage()""}","{'MeetingRoom_Door': {'category': 'Door', 'tags': ['MeetingRoom', 'Door']}, 'MeetingRoom_Camera': {'category': 'Camera', 'tags': ['MeetingRoom', 'Camera']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#MeetingRoom #Door).Door_Close()\n\ndelay(3 SEC)\n\n(#MeetingRoom #Camera).Camera_CaptureImage()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
30,5,"지금 와인 셀러 온도를 체크하고 10분뒤에 다시 체크해서 1도 이상 차이가 나면, 스피커로 온도가 급변했다고 안내해줘. ","Check the wine cellar temperature now and again in 10 minutes. If it has changed by 1 degree or higher, announce through the speaker that the wine cellar temperature has changed rapidly.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\noriginal_temp = (#WineCellar #TemperatureSensor).Temperature\n\ndelay(10 MIN)\n\ntemp = (#WineCellar #TemperatureSensor).Temperature\n\nif (temp >= original_temp + 1 or temp <= original_temp - 1) {\n\n    (#Speaker).Speak(\""와인셀러의 온도가 급변했습니다\"")\n}""}","{'WineCellar_Temp': {'category': 'TemperatureSensor', 'tags': ['WineCellar', 'TemperatureSensor']}, 'WineCellar_Hum': {'category': 'HumiditySensor', 'tags': ['WineCellar', 'HumiditySensor']}, 'Speaker': {'category': 'Speaker', 'tags': ['Speaker']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\noriginal_temp = (#WineCellar #TemperatureSensor).TemperatureSensor_Temperature\n\ndelay(10 MIN)\n\ntemp = (#WineCellar #TemperatureSensor).TemperatureSensor_Temperature\n\nif (temp >= original_temp + 1 or temp <= original_temp - 1) {\n\n    (#Speaker).Speaker_Speak(\""와인셀러의 온도가 급변했습니다\"")\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
1,6,"온도가 28도 이상이고 습도가 70% 이상이면, 에어컨을 냉방 모드로 설정하고 온도를 24도로 맞춰줘.","If the temperature is 28 degrees or higher and the humidity is 70% or higher, set the air conditioner to cool mode and 24 degrees.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#TemperatureSensor).Temperature >= 28 and (#HumiditySensor).Humidity >= 70) {\n\n    (#AirConditioner).SetAirConditionerMode(\""cool\"")\n\n    (#AirConditioner).SetTargetTemperature(24)\n \n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#TemperatureSensor).TemperatureSensor_Temperature >= 28 and (#HumiditySensor).HumiditySensor_Humidity >= 70) {\n\n    (#AirConditioner).AirConditioner_SetAirConditionerMode(\""cool\"")\n\n    (#AirConditioner).AirConditioner_SetTargetTemperature(24)\n \n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
2,6,"이산화탄소 농도가 1200ppm 이상이고 사람이 감지되고 있으면, 공기청정기를 강풍으로 바꾸고 스피커로 경고해줘.","If the carbon dioxide concentration is 1200ppm or higher and person is being detected, set the air purifier to high mode and announce a warning using the speaker.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#AirQualitySensor).CarbonDioxide >= 1200 and (#PresenceSensor).Presence == true) {\n\n    (#AirPurifier).SetAirPurifierMode(\""high\"")\n\n    (#Speaker).Speak(\""이산화탄소 농도가 높습니다.\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#AirQualitySensor).AirQualitySensor_CarbonDioxide >= 1200 and (#PresenceSensor).PresenceSensor_Presence == true) {\n\n    (#AirPurifier).AirPurifier_SetAirPurifierMode(\""high\"")\n\n    (#Speaker).Speaker_Speak(\""이산화탄소 농도가 높습니다.\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
3,6,"비가 오고 있고 습도가 80% 이상이면, 제습기를 건조 모드로 작동시키고 ""비가 오고 습도가 높습니다""라고 스피커로 출력해줘.","If it is raining and the humidity is 80% or higher, set the dehumidifier to drying mode and output ""It's raining and himidity is high"" through the speaker.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#RainSensor).Rain == true and (#HumiditySensor).Humidity >= 80) {\n\n    (#Dehumidifier).SetDehumidifierMode(\""drying\"")\n\n    (#Speaker).Speak(\""비가 오고 습도가 높습니다.\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#RainSensor).RainSensor_Rain == true and (#HumiditySensor).HumiditySensor_Humidity >= 80) {\n\n    (#Dehumidifier).Dehumidifier_SetDehumidifierMode(\""drying\"")\n\n    (#Speaker).Speaker_Speak(\""비가 오고 습도가 높습니다.\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
4,6,"소음 수치가 70 이상이고 집에 아무도 없으면, 카메라로 사진을 찍고 경찰 사이렌을 울려줘.","If the noise level is 70 or higher and no one is home, take a photo with the camera and sound the police siren.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#SoundSensor).Sound >= 70 and (#PresenceSensor).Presence == false) {\n\n    (#Camera).CaptureImage()\n\n    (#Siren).SetSirenMode(\""police\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#SoundSensor).SoundSensor_Sound >= 70 and (#PresenceSensor).PresenceSensor_Presence == false) {\n\n    (#Camera).Camera_CaptureImage()\n\n    (#Siren).Siren_SetSirenMode(\""police\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
5,6,"조도가 100 럭스 이하이고 사람이 감지되고 있으면, 스피커 볼륨을 30으로 설정하고 relax.mp3 음악을 재생해줘.","If the illuminance is 100 lux or lower and a person is being detected, set the speaker volume to 30 and play relax.mp3 music.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#LightSensor).Brightness <= 100 and (#PresenceSensor).Presence == true) {\n\n    (#Speaker).SetVolume(30)\n\n    (#Speaker).Play(\""relax.mp3\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#LightSensor).LightSensor_Brightness <= 100 and (#PresenceSensor).PresenceSensor_Presence == true) {\n\n    (#Speaker).Speaker_SetVolume(30)\n\n    (#Speaker).Speaker_Play(\""relax.mp3\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
