model_key,category,generation,genome_id,failure_reason,failure_count,feedback_rule_candidates,validation_avg_det_score,validation_det_pass_rate
llama31_8b,8,3,clone-5c27907b-a091-5161-c08b-ad3f2693604f,semantic,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,3,clone-5c27907b-a091-5161-c08b-ad3f2693604f,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,3,clone-5c27907b-a091-5161-c08b-ad3f2693604f,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,4,mut-10ac7140-0c51-8ad3-def3-2b7b605fa2c1,gt_mismatch,4,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.1902,100.0
llama31_8b,8,4,mut-10ac7140-0c51-8ad3-def3-2b7b605fa2c1,semantic,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.1902,100.0
llama31_8b,8,4,mut-10ac7140-0c51-8ad3-def3-2b7b605fa2c1,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.1902,100.0
llama31_8b,8,4,mut-10ac7140-0c51-8ad3-def3-2b7b605fa2c1,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.1902,100.0
llama31_8b,8,5,clone-ca371f6f-0c58-5543-8a30-3130b58b9d66,gt_mismatch,4,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.1902,100.0
llama31_8b,8,5,clone-ca371f6f-0c58-5543-8a30-3130b58b9d66,semantic,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.1902,100.0
llama31_8b,8,5,clone-ca371f6f-0c58-5543-8a30-3130b58b9d66,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.1902,100.0
llama31_8b,8,5,clone-ca371f6f-0c58-5543-8a30-3130b58b9d66,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.1902,100.0
llama31_8b,8,6,clone-ca371f6f-0c58-5543-8a30-3130b58b9d66,gt_mismatch,4,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.1902,100.0
