row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,qwen25_coder_7b__det_score,qwen25_coder_7b__det_pass,qwen25_coder_7b__det_profile,qwen25_coder_7b__det_gt_exact,qwen25_coder_7b__det_gt_similarity,qwen25_coder_7b__det_gt_service_coverage,qwen25_coder_7b__det_gt_service_precision,qwen25_coder_7b__det_gt_receiver_coverage,qwen25_coder_7b__det_dataflow_score,qwen25_coder_7b__det_numeric_grounding,qwen25_coder_7b__det_enum_grounding,qwen25_coder_7b__failure_reasons,qwen25_coder_7b__output,qwen25_coder_7b__output_name,qwen25_coder_7b__output_cron,qwen25_coder_7b__output_period,qwen25_coder_7b__output_code,qwen25_coder_7b__prompt_chars,qwen25_coder_7b__prompt_tokens,qwen25_coder_7b__completion_tokens,qwen25_coder_7b__total_tokens,qwen25_coder_7b__llm_latency_sec,qwen25_coder_7b__total_pipeline_sec,qwen25_coder_7b__tokens_per_sec,qwen25_coder_7b__peak_vram_gb,qwen25_coder_7b__generation_error_type,qwen25_coder_7b__oom_flag,qwen25_coder_7b__worker_python,qwen25_coder_7b__resolved_model_path,qwen25_coder_7b__service_list_snippet_source,qwen25_coder_7b__service_list_device_count,qwen25_coder_7b__service_list_retrieval_status,qwen25_coder_7b__service_list_retrieval_mode,qwen25_coder_7b__service_list_retrieval_topk,qwen25_coder_7b__service_list_retrieval_categories,qwen25_coder_7b__prompt_render_mode,qwen25_coder_7b__prompt_assets_dir,qwen25_coder_7b__warmup_excluded,qwen25_coder_7b__row_category
106,4,4,"When the entrance door lock is unlocked, turn on the living room light.",현관 도어락이 잠금해제되면 거실 조명을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Entrance #DoorLock).doorlock_doorlockstate == \""unlocked\"")\n\n(#LivingRoom #Light).switch_on()""}",,,0,"
wait until ((#Entrance #DoorLock).doorlock_doorlockstate == ""unlocked"")

(#LivingRoom #Light).switch_on()",False,60.6835,False,strict,False,0.836702,0.5,1.0,0.5,0.0,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic"", ""service_match"", ""unknown_service:doorlock_state""]","{""name"":""TurnOnLivingRoomLightWhenDoorLockUnlocked"",""cron"":"""",""period"":0,""code"":""wait until ((#Entrance #DoorLock).doorlock_state == \""open\"")\n(#LivingRoom #Light).switch_on()""}",TurnOnLivingRoomLightWhenDoorLockUnlocked,,0,"wait until ((#Entrance #DoorLock).doorlock_state == ""open"")
(#LivingRoom #Light).switch_on()",61594,14588,68,14656,2.6572,4.515,5515.5803,16.9198,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
107,4,4,"When motion is detected in the bedroom, turn on the bedroom air conditioner.",침실에 움직임이 감지되면 침실 에어컨을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Bedroom #MotionSensor).motionsensor_motion == true)\n\n(#Bedroom #AirConditioner).switch_on()""}",,,0,"
wait until ((#Bedroom #MotionSensor).motionsensor_motion == true)

(#Bedroom #AirConditioner).switch_on()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""TurnOnBedroomACWhenMotionDetected"",""cron"":"""",""period"":0,""code"":""wait until ((#Bedroom #MotionSensor).motionsensor_motion == true)\n(#Bedroom #AirConditioner).switch_on()""}",TurnOnBedroomACWhenMotionDetected,,0,"wait until ((#Bedroom #MotionSensor).motionsensor_motion == true)
(#Bedroom #AirConditioner).switch_on()",51019,12473,68,12541,2.4414,4.2872,5136.8068,16.5221,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
108,4,4,"When a smoke is detected in the kitchen, close the kitchen valve.",주방에 연기가 감지되면 주방 벨브를 잠궈줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Kitchen #SmokeDetector).smokedetector_smoke == true)\n\n(#Kitchen #Valve).valve_close()""}",,,0,"
wait until ((#Kitchen #SmokeDetector).smokedetector_smoke == true)

(#Kitchen #Valve).valve_close()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""CloseKitchenValveOnSmokeDetection"",""cron"":"""",""period"":0,""code"":""wait until ((#Kitchen #SmokeDetector).smokedetector_smoke == true)\n(#Kitchen #Valve).valve_close()""}",CloseKitchenValveOnSmokeDetection,,0,"wait until ((#Kitchen #SmokeDetector).smokedetector_smoke == true)
(#Kitchen #Valve).valve_close()",49646,12251,66,12317,2.3762,4.2279,5183.4862,16.4803,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
109,4,4,"When the fine dust level in the study reaches 30 or higher, turn on the study air purifier.",서재 미세먼지 농도가 30 이상이 되면 서재 공기청정기를 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Study #AirQualitySensor).airqualitysensor_finedustlevel >= 30)\n\n(#Study #AirPurifier).switch_on()""}",,,0,"
wait until ((#Study #AirQualitySensor).airqualitysensor_finedustlevel >= 30)

(#Study #AirPurifier).switch_on()",False,93.8369,True,strict,False,0.684053,1.0,1.0,1.0,1.0,0.75,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""TurnOnStudyAirPurifierWhenFineDustLevelIsHigh"",""cron"":"""",""period"":0,""code"":""prev := (#Study #AirQualitySensor).airqualitysensor_finedustlevel\ncurr = (#Study #AirQualitySensor).airqualitysensor_finedustlevel\nif (prev < 30 and curr >= 30) {\n    (#Study #AirPurifier).switch_on()\n}\nprev = curr""}",TurnOnStudyAirPurifierWhenFineDustLevelIsHigh,,0,"prev := (#Study #AirQualitySensor).airqualitysensor_finedustlevel
curr = (#Study #AirQualitySensor).airqualitysensor_finedustlevel
if (prev < 30 and curr >= 30) {
    (#Study #AirPurifier).switch_on()
}
prev = curr",59454,14250,114,14364,3.5546,5.4038,4040.961,16.8528,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
110,4,4,"When a water leak is detected in the basement, sound the main siren in emergency mode.",지하에 누수가 감지되면 메인 사이렌을 비상모드로 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Basement #LeakSensor).leaksensor_leakage == true)\n\n(#Main #Siren).siren_setsirenmode(\""emergency\"")""}",,,0,"
wait until ((#Basement #LeakSensor).leaksensor_leakage == true)

(#Main #Siren).siren_setsirenmode(""emergency"")",False,97.2407,True,strict,False,0.993602,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""SoundMainSirenOnWaterLeak"",""cron"":"""",""period"":0,""code"":""wait until ((#Basement #LeakSensor).leaksensor_leakage == true)\n(#Main_Siren).siren_setsirenmode(\""emergency\"")""}",SoundMainSirenOnWaterLeak,,0,"wait until ((#Basement #LeakSensor).leaksensor_leakage == true)
(#Main_Siren).siren_setsirenmode(""emergency"")",49484,12260,73,12333,2.515,4.3823,4903.7773,16.4818,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
111,4,4,"When the terrace illuminance falls below 50, turn on the terrace light.",테라스 조도가 50 미만이 되면 테라스 조명을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Terrace #LightSensor).lightsensor_brightness < 50)\n\n(#Terrace #Light).switch_on()""}",,,0,"
wait until ((#Terrace #LightSensor).lightsensor_brightness < 50)

(#Terrace #Light).switch_on()",False,58.4449,False,strict,False,0.678977,0.5,1.0,0.5,0.0,1.0,1.0,"[""arg_type"", ""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic"", ""service_match"", ""unknown_service:light_on""]","{""name"":""TurnOnTerraceLightWhenIlluminanceFallsBelow50"",""cron"":"""",""period"":0,""code"":""while ((#Terrace #LightSensor).lightsensor_brightness < 50) {\n    (#Terrace #Light).light_on()\n}""}",TurnOnTerraceLightWhenIlluminanceFallsBelow50,,0,"while ((#Terrace #LightSensor).lightsensor_brightness < 50) {
    (#Terrace #Light).light_on()
}",59624,14185,75,14260,2.7535,4.614,5178.8633,16.8399,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
112,4,4,"When the garage door is opened, take a picture with the garage camera.",차고 문이 열리면 차고 카메라로 사진을 찍어줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Garage #Door).door_doorstate == \""open\"")\n\n(#Garage #Camera).camera_captureimage()""}",,,0,"
wait until ((#Garage #Door).door_doorstate == ""open"")

(#Garage #Camera).camera_captureimage()",False,64.0461,False,strict,False,0.549219,0.5,1.0,0.5,0.0,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]","{""name"":""TakePictureWithGarageCamera"",""cron"":"""",""period"":0,""code"":""(#Garage #Camera).camera_captureimage()""}",TakePictureWithGarageCamera,,0,(#Garage #Camera).camera_captureimage(),54001,13051,46,13097,2.0492,3.9033,6391.2746,16.6317,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
113,4,4,"When the baby room sound exceeds 40 dB, output ""Noise detected in the baby room"" through the living room speaker.",아기방 소리가 40dB보다 커지면 거실 스피커로 아기방에 소음이 감지되었다고 말해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#BabyRoom #SoundSensor).soundsensor_sound > 40)\n\n(#LivingRoom #Speaker).speaker_speak(\""아기방에 소음이 감지되었습니다.\"")""}",,,0,"
wait until ((#BabyRoom #SoundSensor).soundsensor_sound > 40)

(#LivingRoom #Speaker).speaker_speak(""아기방에 소음이 감지되었습니다."")",False,94.7747,True,strict,False,0.785714,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""semantic""]","{""name"":""NotifyNoiseInBabyRoom"",""cron"":"""",""period"":0,""code"":""noise_level = (#BabyRoom #SoundSensor).soundsensor_sound\nif (noise_level > 40) {\n    (#LivingRoom #Speaker).speaker_speak(\""아기방에 소음이 감지되었습니다\"")\n}""}",NotifyNoiseInBabyRoom,,0,"noise_level = (#BabyRoom #SoundSensor).soundsensor_sound
if (noise_level > 40) {
    (#LivingRoom #Speaker).speaker_speak(""아기방에 소음이 감지되었습니다"")
}",54070,13059,85,13144,2.8487,4.7087,4614.0345,16.632,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
114,4,4,"When the laundry room dryer's spin speed drops to 5 or below, announce through the living room speaker that the laundry is done.",세탁실 건조기 회전 속도가 5 이하가 되면 거실 스피커로 세탁이 끝났다고 알려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#LaundryRoom #LaundryDryer).laundrydryer_spinspeed <= 5)\n\n(#LivingRoom #Speaker).speaker_speak(\""세탁이 완료되었습니다.\"")""}",,,0,"
wait until ((#LaundryRoom #LaundryDryer).laundrydryer_spinspeed <= 5)

(#LivingRoom #Speaker).speaker_speak(""세탁이 완료되었습니다."")",False,95.6795,True,strict,False,0.775904,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""NotifyLaundryDone"",""cron"":"""",""period"":0,""code"":""spin_speed = (#LaundryRoom #LaundryDryer).laundrydryer_spinspeed\nif (spin_speed <= 5) {\n    (#LivingRoom #Speaker).speaker_speak(\""세탁이 끝났습니다\"")\n}""}",NotifyLaundryDone,,0,"spin_speed = (#LaundryRoom #LaundryDryer).laundrydryer_spinspeed
if (spin_speed <= 5) {
    (#LivingRoom #Speaker).speaker_speak(""세탁이 끝났습니다"")
}",54704,13197,88,13285,2.9269,4.8154,4538.932,16.655,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
115,4,4,"When the temperature in the pantry reaches 25 degrees or higher, turn on the pantry air conditioner.",창고 온도가 25도 이상이 되면 창고 에어컨을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Pantry #TemperatureSensor).temperaturesensor_temperature >= 25)\n\n(#Pantry #AirConditioner).switch_on()""}",,,0,"
wait until ((#Pantry #TemperatureSensor).temperaturesensor_temperature >= 25)

(#Pantry #AirConditioner).switch_on()",False,55.8,False,strict,False,0.5,0.5,1.0,0.5,0.0,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]","{""name"":""TurnOnPantryAirConditioner"",""cron"":"""",""period"":0,""code"":""(#Pantry #AirConditioner).switch_on()""}",TurnOnPantryAirConditioner,,0,(#Pantry #AirConditioner).switch_on(),53705,13006,48,13054,2.0858,3.9623,6258.5099,16.6201,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
116,4,4,"When the bathroom humidity exceeds 70%, set the bathroom dehumidifier to freeze protection mode.",욕실 습도가 70%보다 높아지면 욕실 제습기를 동결 방지 모드로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Bathroom #HumiditySensor).humiditysensor_humidity > 70)\n\n(#Bathroom #Dehumidifier).dehumidifier_setdehumidifiermode(\""freezeProtection\"")""}",,,0,"
wait until ((#Bathroom #HumiditySensor).humiditysensor_humidity > 70)

(#Bathroom #Dehumidifier).dehumidifier_setdehumidifiermode(""freezeProtection"")",False,57.4561,False,strict,False,0.591216,0.5,1.0,0.5,0.0,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]","{""name"":""SetBathroomDehumidifierFreezeProtection"",""cron"":"""",""period"":0,""code"":""(#Bathroom #Dehumidifier).dehumidifier_setdehumidifiermode(\""freezeProtection\"")""}",SetBathroomDehumidifierFreezeProtection,,0,"(#Bathroom #Dehumidifier).dehumidifier_setdehumidifiermode(""freezeProtection"")",50538,12472,64,12536,2.3552,4.2034,5322.6902,16.5212,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
117,4,4,"When the office button is pushed, turn on all humidifiers in office.",사무실 버튼이 눌리면 사무실 가습기를 모두 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Office #Button).button_button == \""pushed\"")\n\nall(#Office #Humidifier).switch_on()""}",,,0,"
wait until ((#Office #Button).button_button == ""pushed"")

all(#Office #Humidifier).switch_on()",False,62.8922,False,strict,False,0.518443,0.5,1.0,0.5,0.0,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]","{""name"":""TurnOnAllOfficeHumidifiers"",""cron"":"""",""period"":0,""code"":""(#Office #Humidifier).switch_on()""}",TurnOnAllOfficeHumidifiers,,0,(#Office #Humidifier).switch_on(),53363,13056,47,13103,2.0638,3.9174,6348.9679,16.6319,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
118,4,4,"When any presence sensor in the hallway detects presence, set all hallway lights to purple.",복도에 재실 센서가 하나라도 감지되면 모든 복도 조명을 보라색으로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until (all(#Hallway #PresenceSensor).presencesensor_presence ==| true)\n\nall(#Hallway #Light).colorcontrol_setcolor(\""128,0,128\"")""}",,,0,"
wait until (all(#Hallway #PresenceSensor).presencesensor_presence ==| true)

all(#Hallway #Light).colorcontrol_setcolor(""128,0,128"")",False,39.9279,False,strict,False,0.425571,0.0,0.0,0.0,0.0,1.0,1.0,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]","{""name"":""SetHallwayLightsToPurple"",""cron"":"""",""period"":0,""code"":""all(#Hallway #Light).light_movetorgb(128, 0, 128)""}",SetHallwayLightsToPurple,,0,"all(#Hallway #Light).light_movetorgb(128, 0, 128)",59149,14098,61,14159,2.4656,4.3308,5742.6184,16.826,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
119,4,4,"When the carbon monoxide level in the server room becomes 5000 ppm or above, sound all sirens in emergency mode.",서버실 일산화탄소 농도가 5000 ppm 이상이되면 모든 사이렌을 비상모드로 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide >= 5000)\n\nall(#Siren).siren_setsirenmode(\""emergency\"")""}",,,0,"
wait until ((#ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide >= 5000)

all(#Siren).siren_setsirenmode(""emergency"")",False,91.9511,True,strict,False,0.713291,1.0,1.0,1.0,1.0,0.6,1.0,"[""gt_mismatch"", ""numeric_grounding"", ""semantic""]","{""name"":""SoundEmergencySirenOnHighCO2"",""cron"":"""",""period"":0,""code"":""co2_level = (#ServerRoom_AQ #ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide\nif (co2_level >= 5000) {\n    (#Siren_1).siren_setsirenmode(\""emergency\"")\n    (#Siren_2).siren_setsirenmode(\""emergency\"")\n}""}",SoundEmergencySirenOnHighCO2,,0,"co2_level = (#ServerRoom_AQ #ServerRoom #AirQualitySensor).airqualitysensor_carbondioxide
if (co2_level >= 5000) {
    (#Siren_1).siren_setsirenmode(""emergency"")
    (#Siren_2).siren_setsirenmode(""emergency"")
}",58940,14195,108,14303,3.4215,5.2687,4180.3303,16.8434,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
120,4,4,"When the bedroom shade button is pushed, lower the shade.",안방 쉐이드 버튼이 눌리면 쉐이드를 내려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nwait until ((#Bedroom #Shade #Button).button_button == \""pushed\"")\n\n(#Bedroom #Shade).windowcovering_downorclose()""}",,,0,"
wait until ((#Bedroom #Shade #Button).button_button == ""pushed"")

(#Bedroom #Shade).windowcovering_downorclose()",False,69.9,False,strict,False,0.802513,1.0,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""semantic""]","{""name"":""LowerBedroomShade"",""cron"":"""",""period"":0,""code"":""(#Bedroom_Shade_Button).button_button == \""pushed\""\n(#Bedroom_Shade).windowcovering_downorclose()""}",LowerBedroomShade,,0,"(#Bedroom_Shade_Button).button_button == ""pushed""
(#Bedroom_Shade).windowcovering_downorclose()",53375,13061,62,13123,2.3862,4.248,5499.539,16.632,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,4
121,5,5,Switch the TV to channel 7 and switch to channel 11 after 1 hour.,TV 채널을 7번으로 바꾸고 1시간 뒤에 11번으로 바꿔줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Television).television_setchannel(7)\n\ndelay(1 HOUR)\n\n(#Television).television_setchannel(11)""}",,,0,"
(#Television).television_setchannel(7)

delay(1 HOUR)

(#Television).television_setchannel(11)",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SwitchTVChannels"",""cron"":"""",""period"":0,""code"":""(#Television).television_setchannel(7)\ndelay(1 HOUR)\n(#Television).television_setchannel(11)""}",SwitchTVChannels,,0,"(#Television).television_setchannel(7)
delay(1 HOUR)
(#Television).television_setchannel(11)",193727,41952,59,42011,6.3957,8.2465,6568.632,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,5
122,5,5,Set the air conditioner to cool mode and switch to auto mode after 30 minutes.,에어컨을 냉방 모드로 설정하고 30분 뒤에 자동 모드로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\n\ndelay(30 MIN)\n\n(#AirConditioner).airconditioner_setairconditionermode(\""auto\"")""}",,,0,"
(#AirConditioner).airconditioner_setairconditionermode(""cool"")

delay(30 MIN)

(#AirConditioner).airconditioner_setairconditionermode(""auto"")",False,69.9,False,strict,False,0.983696,1.0,1.0,1.0,1.0,0.0,0.5,"[""enum_grounding"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]","{""name"":""SetAirConditionerCoolModeThenAuto"",""cron"":"""",""period"":0,""code"":""(#AirConditioner).airconditioner_setairconditionermode(\""cool\"")\ndelay(1800 SEC)\n(#AirConditioner).airconditioner_setairconditionermode(\""auto\"")""}",SetAirConditionerCoolModeThenAuto,,0,"(#AirConditioner).airconditioner_setairconditionermode(""cool"")
delay(1800 SEC)
(#AirConditioner).airconditioner_setairconditionermode(""auto"")",193743,41952,82,42034,6.9689,8.8223,6031.6549,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,5
